,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,0.26365308594847775,0.16348112271662765,0.12646749859484782,0.1442589747072599,0.3038625526932084,0.2344441791569088,0.11237943348946143,0.15137352646370028,0.2931929456674474,0.1954805594847774,0.11989616088992976,0.22560326580796247,0.3151276248243559,0.19735670398126462,0.11665341686182655,0.1733465362997656,0.2163305526932084,0.10730197611241225,0.0816880690866511,0.06478558266978919,0.08177815175644025,0.05051123536299769,0.06341904847775169,0.10382441077283373,0.20377697400468378,0.09285891334894615,0.08223405784543322,0.08219317142857141,0.087844444028103,0.07608704449648712,0.13409602693208442,0.20187454355971904,0.2785004939110069,0.16032168360655735,0.11910898430913343,0.14080819695550353,0.3025201037470727,0.21848743700234197,0.11264984988290398,0.15891410281030469,0.2870175622950819,0.18496999531615924,0.13213539133489458,0.23387071241217822,0.30794902763466037,0.18408251545667442,0.1209753332552693,0.18466086533957837,0.2000637112412179,0.10568014918032785,0.08964650843091339,0.060262859016393465,0.07696219718969557,0.05064122599531608,0.07471635292740049,0.1003212805620609,0.19224375152224832,0.1019105318501171,0.09296911873536312,0.09935013629976583,0.08670174004683838,0.07417929882903986,0.14831642763466055,0.2267125637002341,0.2963611367681499,0.16090694379391093,0.11272605362997659,0.14330429812646356,0.3042122857142856,0.20584970117096038,0.1100769742388759,0.1614418449648711,0.2915661028103047,0.17179061241217797,0.13348078665105378,0.22474934754098366,0.3048410292740046,0.17364375480093674,0.12101395199063224,0.19370427470725962,0.1955402871194381,0.10704273606557388,0.10353229859484774,0.06523549742388754,0.0944369662763466,0.06090832482435591,0.09437278969555028,0.09835797681498827,0.184956094847775,0.10329490234192046,0.10864832552693211,0.08600046346604216,0.0938669714285714,0.08038563278688526,0.1563397379391099,0.1927881812646369
1,0.21171233012477728,0.11083019269162205,0.099431893939394,0.2205465028520497,0.2728027588235295,0.1472512057040996,0.12375296007130113,0.17325890837789665,0.14791200249554362,0.1681404137254901,0.26418646541889473,0.17291010802139026,0.18228579144385018,0.16827224420677356,0.13950223351158636,0.10632702335115864,0.2563251713012476,0.14113302976827102,0.10421273957219258,0.12612608360071303,0.1240223429590018,0.11220165169340468,0.1569815030303031,0.21476829358288768,0.19359164313725483,0.18784968823529402,0.16928966381461655,0.12291390071301252,0.1058653376114082,0.10010879144385035,0.11186251087344037,0.1273148461675579,0.23250180017825325,0.10244416399286989,0.09352342406417109,0.2741427666666667,0.2591881197860965,0.1304896499108735,0.13015540855614968,0.26427090303030293,0.1149098916221034,0.19169715026737982,0.3077140834224596,0.19570911212121228,0.17571987112299484,0.18627174616755793,0.16308900659536527,0.10326279982174691,0.21397120338680922,0.09236501122994657,0.09869701960784318,0.09216710285204993,0.09961920000000003,0.0999412928698752,0.15897473244206764,0.20456622245989306,0.19378070409982184,0.19850185508021387,0.1645828901960784,0.10167456702317276,0.08502729714795014,0.08900721443850261,0.1048378604278074,0.13210987379679148,0.18611628680926923,0.09513873244206766,0.10593621194295898,0.19397282549019607,0.13874370552584672,0.10310233368983959,0.19559296274509802,0.34935741675579307,0.19662164188948322,0.2363696939393938,0.23864296131907306,0.25485359661319085,0.21651504616755818,0.17784439946524064,0.15281756880570416,0.13445391105169338,0.15420263101604287,0.09086148484848487,0.09227081354723715,0.07372953297682705,0.08415672655971478,0.09948266951871663,0.1823723848484847,0.17676619429590013,0.1919674196078432,0.20528408306595358,0.14282048003565062,0.09243237611408188,0.08619124438502677,0.10308037147950097,0.13686242762923356,0.12500530588235292
2,0.1023768463203463,0.08703136320346316,0.12642429177489178,0.12387308095238098,0.1407194277056277,0.1755983601731602,0.24083348658008663,0.12860511298701294,0.13013696926406934,0.1955396251082251,0.38496865714285705,0.22681908658008662,0.15200884891774902,0.20502412034632042,0.3589140147186146,0.17237451082251096,0.08815190129870132,0.07530746017316017,0.1212232653679653,0.11794221818181815,0.12802623593073592,0.18596790129870122,0.23429381125541138,0.10516540346320344,0.07607680216450216,0.08781557878787878,0.188438955844156,0.19798975151515155,0.1346477380952381,0.11529266709956715,0.13057360649350652,0.09917969523809528,0.1047145593073593,0.08295416493506493,0.1182727584415584,0.10883862424242421,0.12751242380952382,0.16017316017316016,0.2217240839826839,0.12184127056277051,0.11898463593073592,0.1797549683982682,0.3604976619047619,0.20910229177489179,0.13672110735930745,0.18581926536796547,0.32770427489177484,0.15620153809523793,0.11141735194805195,0.09199375497835495,0.11216046363636364,0.1122869103896104,0.18239847056277053,0.2060688354978357,0.22294515151515168,0.12131200952380951,0.08164777099567101,0.10527135887445895,0.22540593376623377,0.2165041454545454,0.15339487142857136,0.1443550956709956,0.1485107943722943,0.09878936883116887,0.12646292294372283,0.08939501428571424,0.13114863766233764,0.09454861904761902,0.119210848051948,0.1330021034632034,0.20052567965367973,0.11735439090909106,0.1034733956709957,0.15023928051948052,0.28955595021645025,0.1706773965367966,0.1163302246753247,0.1511853584415584,0.26282234978354974,0.13211125281385272,0.16536375367965367,0.12950786623376634,0.10517411082251074,0.13557920735930734,0.28572010086580074,0.24140557792207792,0.1698991450216449,0.11680400822510822,0.12040490865800865,0.15444887792207795,0.255651468831169,0.21100823506493507,0.167553490909091,0.1781296779220779,0.16840573809523807,0.10469657575757582
3,0.1478782741071428,0.12710147700892846,0.10475078750000001,0.12798691495535722,0.27181998325892864,0.21007235379464279,0.10159999241071425,0.09817002544642862,0.17636280223214285,0.16334355044642865,0.11379874687500009,0.13804529486607142,0.30295345848214256,0.24740018727678562,0.1258606082589285,0.11097179263392866,0.3056823482142857,0.13576776473214286,0.09740186651785718,0.10302390044642858,0.161017360044643,0.11058027276785719,0.09039568102678572,0.15766440200892848,0.3202248359375001,0.17018619977678567,0.09487870379464283,0.10944892968750008,0.16166041428571434,0.11308770959821424,0.11672911785714288,0.16916174799107134,0.19122902522321442,0.13951120625000005,0.11457300111607145,0.14449303906249997,0.2957158031250002,0.2247270191964287,0.12112170602678576,0.13367318638392853,0.23516714553571452,0.19174659464285712,0.11935031897321434,0.15978093013392872,0.31693192544642895,0.24637601495535716,0.1367294946428571,0.13952356406249997,0.29380810379464306,0.1197369600446428,0.08760426383928577,0.08647464821428574,0.11655385156249999,0.06737845691964284,0.06500605044642856,0.13731748035714292,0.2911156120535715,0.14451527857142862,0.07578991741071424,0.08241811116071426,0.11859009687500009,0.08620960401785717,0.10130211339285708,0.15896861450892863,0.2063275408482142,0.14386121785714281,0.11764148370535725,0.15300030959821428,0.29895892299107135,0.22578733928571437,0.12278748616071412,0.14665317232142866,0.25803561517857165,0.19459057187500003,0.11873197544642852,0.16146513705357138,0.3127309408482141,0.24217309531249986,0.14048954285714285,0.15178387008928573,0.2828376571428571,0.11955480535714287,0.08578988058035716,0.07747692812500004,0.10114045982142862,0.0602254200892857,0.06317965491071434,0.13137723839285717,0.27262476808035707,0.13369957165178584,0.07420122566964281,0.07499946852678571,0.10618272678571429,0.07917586004464285,0.09801706272321428,0.15972856629464283
4,0.09522111729490015,0.06638985609756096,0.08222538514412417,0.08639371773835926,0.12823983259423508,0.10463763370288247,0.11874934567627501,0.08613547915742792,0.09398123104212865,0.0890940219512196,0.11649942860310421,0.10932487982261645,0.13492741108647455,0.16996747960088682,0.191307417738359,0.11163310465631922,0.20455111884700675,0.15105061796008867,0.09425750376940123,0.17524959866962292,0.36468559046563187,0.2421944450110864,0.10142836563192904,0.12523302283813745,0.2396614117516629,0.20816867383592005,0.1141604235033259,0.1689130756097561,0.30319341219512197,0.23690309157427933,0.1451591115299334,0.126484636141907,0.09609377161862526,0.06576149157427938,0.07956191042128605,0.07345580066518842,0.10989761640798226,0.09275676474501104,0.11193154057649671,0.08269001906873621,0.1048903946784923,0.09545638137472291,0.11551147760532159,0.10168611685144129,0.15766638248337025,0.18939495410199558,0.18115836008869163,0.10946820931263847,0.22438923148558756,0.1705234576496673,0.08620405521064296,0.14270664168514413,0.3828094337028823,0.24482503747228374,0.0791041485587583,0.10972430155210647,0.32492778226164065,0.23532184966740582,0.09500513148558755,0.12610327782705094,0.3120540073170735,0.24379461574279382,0.10404643104212871,0.11468718447893572,0.10986663902439014,0.07340116297117523,0.08998758603104212,0.1847279048780486,0.19141664700665184,0.10504582372505537,0.14101813126385812,0.11197949556541026,0.088327033924612,0.09476551374722839,0.14948065210643016,0.13366457538802665,0.13567970753880257,0.1524098121951221,0.17703169512195108,0.0974149525498891,0.27813792705099777,0.11701453725055432,0.08027451640798225,0.21505039822616406,0.30320148802660774,0.1239353465631929,0.0914670955654102,0.19155099667405762,0.2325343246119735,0.18309543769401326,0.19681318780487816,0.17907277117516637,0.280371319955654,0.2021759046563192,0.12396447450110863,0.13207618713968955
5,0.11429896821428578,0.13186422982142867,0.26593744910714273,0.2556795569642854,0.24304665285714264,0.25061220857142835,0.21539782392857149,0.12660844375,0.08646701660714291,0.12091981642857128,0.17133438357142877,0.15076008196428572,0.1169585421428571,0.10709910428571419,0.10092093607142859,0.0873627196428571,0.2945652478571429,0.2681962164285715,0.24140254321428567,0.15826388821428572,0.15741191035714286,0.15719007464285703,0.15444534946428573,0.15283331035714284,0.11997552142857139,0.1411207566071429,0.16828427678571423,0.13164921946428568,0.09686269857142855,0.09172904571428567,0.10134227910714297,0.10848000142857138,0.14059162428571406,0.14816606892857145,0.3002263816071429,0.2420248862500001,0.27492089624999994,0.2427157857142857,0.1963079619642858,0.12576736892857154,0.08886130874999996,0.12481509464285721,0.1754242244642856,0.1475353407142856,0.11985877589285714,0.10809748142857149,0.10092478125000012,0.08668819071428568,0.3084221121428571,0.24893212017857164,0.2287838817857142,0.14945303696428572,0.14030004053571407,0.1313984376785714,0.14322123964285713,0.17962903232142854,0.11988921071428565,0.14383870874999993,0.16047828642857143,0.12037735428571426,0.08898525,0.09016126857142863,0.10234995357142866,0.10700863678571414,0.16966981178571428,0.17781498821428574,0.29121471714285735,0.2642461012500002,0.26778042410714287,0.22082689589285703,0.1917332950000001,0.1514584314285715,0.09857130785714277,0.13965837946428583,0.18843040375000003,0.14498949196428565,0.11780458267857158,0.11148697482142852,0.10557437339285713,0.09181875839285718,0.2851164825000004,0.23579195785714296,0.2024886694642856,0.12112680375,0.11844616464285705,0.11587985589285711,0.1408207587499999,0.19622237214285707,0.11998802321428574,0.1475828835714286,0.16359541500000005,0.12100074982142865,0.08733166821428565,0.09002144625000001,0.10689016589285723,0.11127309910714288
6,0.11468912901878907,0.10675468851774526,0.09694688455114824,0.09905585594989562,0.18485831377870568,0.14103960187891448,0.09379247787056369,0.07233373194154488,0.11830040584551152,0.09705495407098114,0.08889160772442598,0.10630676075156581,0.2934602217118996,0.235286005427975,0.11245086868475986,0.08636240250521923,0.1871538498956157,0.1717916565762003,0.1069746096033404,0.1313193181628392,0.319378728810021,0.26811460501043843,0.10763785970772445,0.11145984759916502,0.2656858603340291,0.2436204020876826,0.10754243507306892,0.16899482651357003,0.24229534405010447,0.16952513883089773,0.10542433653444683,0.12678293235908147,0.11849573131524004,0.09783353319415461,0.09196323319415445,0.09019663006263053,0.20034284175365355,0.14356950772442592,0.08790095469728589,0.07130622045929028,0.11880286722338206,0.08842743966597068,0.08100360020876834,0.11402072672233815,0.3112537308977037,0.20711794968684744,0.1143267400835073,0.09041790271398735,0.19209747432150315,0.17833567432150293,0.10590586367432138,0.12698310793319412,0.3252629682672239,0.26759280501043825,0.10476204217118999,0.10847145177453033,0.27955197807933185,0.21818990709812108,0.10121967139874731,0.18528527766179556,0.24342632776617948,0.15450297640918575,0.106351272651357,0.1458058365344467,0.11558834655532363,0.09796585135699373,0.09145683110647178,0.0922386709812109,0.20992415260960343,0.1540765375782882,0.08687343298538625,0.07161712797494782,0.11582856388308975,0.09170360020876833,0.08415146951983309,0.11651891043841346,0.29854872150313133,0.2130345997912315,0.11785082212943626,0.091012817954071,0.19479404572025052,0.187841934446764,0.10553533006263055,0.12755523235908145,0.3106297716075156,0.26758658100208765,0.10353837933194146,0.10829295532359079,0.2759650354906053,0.2175035029227557,0.09746597118997924,0.17874923465553247,0.24195539749478087,0.15048119958246334,0.10611591878914407,0.1421675703549059
7,0.4290036527559055,0.20188979094488202,0.11468309035433079,0.14940498051181092,0.2040932017716535,0.14269031535433055,0.11469846082677154,0.21853773582677205,0.42907122165354267,0.21788169822834663,0.11296270570866154,0.14711840708661417,0.19770006771653553,0.142077531496063,0.12166121830708658,0.22321337007874004,0.12248573740157485,0.08608657244094486,0.08505393149606298,0.07610709685039369,0.10501218799212592,0.0673556535433071,0.07128113543307092,0.07618010688976373,0.11787658188976366,0.07209927027559052,0.0732839332677166,0.07052216141732276,0.10559566614173241,0.07553284960629929,0.08838992736220473,0.09405853582677165,0.36002940196850386,0.1830276228346458,0.14030297047244084,0.14145064586614173,0.1961749478346456,0.12598837381889758,0.12627075570866142,0.19622850531496083,0.36284941043307084,0.17883114507873993,0.12752182618110236,0.14188079744094487,0.19771984527559064,0.13854404468503945,0.14923426870078746,0.2281515423228349,0.15909245196850394,0.11201230610236226,0.12482725196850397,0.090600575984252,0.12227520570866135,0.07940768070866142,0.10270738523622042,0.09905860452755912,0.1661830228346455,0.0971610127952756,0.1015325685039371,0.08370749133858278,0.12833599094488182,0.09962136614173224,0.13455398444881886,0.12853613759842505,0.25007410059055113,0.1679680124015748,0.1702662972440944,0.1317540070866141,0.1854100092519686,0.11595264586614186,0.14343388031496068,0.15083848582677176,0.2590398872047245,0.14902170157480316,0.13939900787401568,0.12023760452755898,0.19072146988188987,0.1398951749999999,0.18219664645669292,0.19305386397637786,0.2158283127952754,0.15385131968503943,0.1821033929133859,0.12946420019685032,0.1776654228346459,0.10765441751968509,0.14292736377952753,0.12930648799212605,0.22717394448818898,0.13275477854330708,0.1449593334645669,0.1145946106299213,0.18526281830708655,0.1381333633858267,0.18999567716535418,0.16998972185039388
8,0.0843113014553015,0.06636501787941786,0.09513767110187113,0.08092110083160084,0.10668230977130977,0.11704023471933464,0.16712989916839913,0.0925302299376298,0.07833948336798327,0.10324168253638255,0.19585512952182926,0.18667168482328478,0.1465285401247401,0.16165555613305618,0.1936498461538463,0.10268433471933466,0.24176731954261974,0.19069852203742196,0.10164709085239082,0.13774865987525994,0.340324923700624,0.26945733721413706,0.11672874220374212,0.11916936902286909,0.21633998232848237,0.22035038981288985,0.2631171251559253,0.1764533636174636,0.17308554781704796,0.19822881164241168,0.1527163835758837,0.1146361767151767,0.09438898669438674,0.07198679875259882,0.10142101725571726,0.1250138854469855,0.15070307234927222,0.11731311081081079,0.16633764719334723,0.1019330326403327,0.07672967920997917,0.10541758794178795,0.20293142723492738,0.17233699625779622,0.14384263118503127,0.16125604074844094,0.17983434968814957,0.09271277068607063,0.29220891226611256,0.1486966835758836,0.09627978045738053,0.20030952099792118,0.32894618378378365,0.17285862765072763,0.10866436070686075,0.18249171434511427,0.19941735259875262,0.20694757380457376,0.2876032334719331,0.16647199272349278,0.16830414677754674,0.18108591704781726,0.1366247320166321,0.11245390103950098,0.0984673426195426,0.07411215093555085,0.10231918752598756,0.09688238378378386,0.14213828253638247,0.12434693160083157,0.16013385114345113,0.09591430914760907,0.08003287422037421,0.10140191288981291,0.18913736153846172,0.1949680819126819,0.15677709771309767,0.17565024948024943,0.19103375675675688,0.10432355093555108,0.2637198750519752,0.20081822370062374,0.08983699604989608,0.15375896798336805,0.3167311642411641,0.24460184054054035,0.10216179126819136,0.12693218898128902,0.216480149064449,0.23158423991683982,0.24237101372141384,0.16516853679833687,0.15715289750519756,0.17580977920997903,0.14734193305613305,0.11390710665280669
9,0.1831764018058692,0.16033163453724608,0.10365207291196393,0.1657367781038374,0.20893045553047407,0.1276417209932279,0.08833152099322802,0.12934113340857786,0.21760725530474043,0.18610260045146712,0.08828841602708808,0.2811066115124152,0.2561685580135441,0.11774823837471782,0.112771518510158,0.13504254762979687,0.31728004176072244,0.11203941986455988,0.08388277246049662,0.10962452957110619,0.1322753060948082,0.0769733632054176,0.07574865959367948,0.22667028148984203,0.27818693363431146,0.07707176501128675,0.08319000225733642,0.16258652753950334,0.1378955180586907,0.07848801851015803,0.09603333476297979,0.30268053227990943,0.16374935349887135,0.11127042821670434,0.08506164853273135,0.14878808284424383,0.25222914266365665,0.1392199717832958,0.08264035891647847,0.11834011828442448,0.21576043611738138,0.1404255742663658,0.1103323636568849,0.24550398826185119,0.26809134085778763,0.12825356388261844,0.10554123905191873,0.12421469954853286,0.321637734085779,0.1605267507900677,0.08244058781038383,0.08894411986455986,0.12813666930022583,0.09345685485327307,0.09749336162528212,0.19504769638826183,0.18040241715575614,0.10948866478555308,0.12497391241534993,0.2012768433408577,0.10027412595936788,0.0861386616252822,0.163732746952596,0.3219685223476296,0.20584750248306996,0.08766953295711064,0.0786673855530474,0.2524948413092547,0.27860544898419864,0.10417302979683982,0.0962091586907449,0.18988468261851024,0.12712150699774263,0.14190147020316032,0.23308805395033863,0.2051911004514672,0.22487159164785558,0.1864441853273138,0.15618273498871327,0.11628417200902931,0.29709855846501115,0.08307559413092551,0.08190101489841979,0.09519261060948077,0.12080964695259594,0.09444318419864559,0.1252325625282167,0.21718029458239277,0.2566354891647856,0.17924617990970662,0.16556072189616247,0.10981005665914212,0.10231941986455982,0.095617898194131,0.12020134492099328,0.19242432415349886
